RPS,Ion,,Expected downtime (days),,,,,,,,,Ion,RPS,Expected downtime (days),Availability,,,
s_parts=52,s_parts=8,6954594.802,6954.594802,,,,,,,,,8,52,6954.594802,52.37%,,,
s_parts=52,s_parts=7,6954594.943,6954.594943,,,,,,,,,7,52,6954.594943,52.37%,,,
s_parts=52,s_parts=6,6954597.094,6954.597094,,,,,,,,,6,52,6954.597094,52.37%,,,
s_parts=52,s_parts=5,6954626.503,6954.626503,,,,,,,,,5,52,6954.626503,52.37%,,,
s_parts=52,s_parts=4,6954983.446,6954.983446,,,,,,,,,4,52,6954.983446,52.36%,,,
s_parts=52,s_parts=3,6958754.587,6958.754587,,,,,,,,,3,52,6958.754587,52.34%,,,
s_parts=75,s_parts=0,6983028.074,6983.028074,,,,,,,,,0,75,6983.028074,52.17%,,,
s_parts=54,s_parts=1,6990071.262,6990.071262,,,,,,,,,1,54,6990.071262,52.12%,,,
s_parts=52,s_parts=2,6992544.648,6992.544648,,,,,,,,,2,52,6992.544648,52.11%,,,
s_parts=74,s_parts=0,7047088.155,7047.088155,,,,,,,,,0,74,7047.088155,51.73%,,,
s_parts=51,s_parts=10,7094903.079,7094.903079,,,,,,,,,10,51,7094.903079,51.40%,,,
s_parts=51,s_parts=9,7094903.08,7094.90308,,,,,,,,,9,51,7094.90308,51.40%,,,
s_parts=51,s_parts=8,7094903.087,7094.903087,,,,,,,,,8,51,7094.903087,51.40%,,,
s_parts=51,s_parts=7,7094903.208,7094.903208,,,,,,,,,7,51,7094.903208,51.40%,,,
s_parts=51,s_parts=6,7094905.079,7094.905079,,,,,,,,,6,51,7094.905079,51.40%,,,
s_parts=51,s_parts=5,7094931.117,7094.931117,,,,,,,,,5,51,7094.931117,51.40%,,,
s_parts=51,s_parts=4,7095252.813,7095.252813,,,,,,,,,4,51,7095.252813,51.40%,,,
s_parts=51,s_parts=3,7098713.12,7098.71312,,,,,,,,,3,51,7098.71312,51.38%,,,
s_parts=73,s_parts=0,7111862.063,7111.862063,,,,,,,,,0,73,7111.862063,51.29%,,,
s_parts=53,s_parts=1,7114835.106,7114.835106,,,,,,,,,1,53,7114.835106,51.27%,,,
s_parts=51,s_parts=2,7130283.223,7130.283223,,,,,,,,,2,51,7130.283223,51.16%,,,
s_parts=72,s_parts=0,7177346.463,7177.346463,,,,,,,,,0,72,7177.346463,50.84%,,,
s_parts=50,s_parts=10,7235213.137,7235.213137,,,,,,,,,10,50,7235.213137,50.44%,,,
s_parts=50,s_parts=9,7235213.137,7235.213137,,,,,,,,,9,50,7235.213137,50.44%,,,
s_parts=50,s_parts=8,7235213.143,7235.213143,,,,,,,,,8,50,7235.213143,50.44%,,,
s_parts=50,s_parts=7,7235213.247,7235.213247,,,,,,,,,7,50,7235.213247,50.44%,,,
s_parts=50,s_parts=6,7235214.869,7235.214869,,,,,,,,,6,50,7235.214869,50.44%,,,
s_parts=50,s_parts=5,7235237.865,7235.237865,,,,,,,,,5,50,7235.237865,50.44%,,,
s_parts=50,s_parts=4,7235527.169,7235.527169,,,,,,,,,4,50,7235.527169,50.44%,,,
s_parts=50,s_parts=3,7238696.48,7238.69648,,,,,,,,,3,50,7238.69648,50.42%,,,
s_parts=52,s_parts=1,7240069.156,7240.069156,,,,,,,,,1,52,7240.069156,50.41%,,,
s_parts=71,s_parts=0,7243540.566,7243.540566,,,,,,,,,0,71,7243.540566,50.39%,,,
s_parts=50,s_parts=2,7268148.993,7268.148993,,,,,,,,,2,50,7268.148993,50.22%,,,
s_parts=70,s_parts=0,7310445.63,7310.44563,,,,,,,,,0,70,7310.44563,49.93%,,,
s_parts=51,s_parts=1,7365769.521,7365.769521,,,,,,,,,1,51,7365.769521,49.55%,,,
s_parts=49,s_parts=10,7375524.965,7375.524965,,,,,,,,,10,49,7375.524965,49.48%,,,
s_parts=49,s_parts=9,7375524.965,7375.524965,,,,,,,,,9,49,7375.524965,49.48%,,,
s_parts=49,s_parts=8,7375524.97,7375.52497,,,,,,,,,8,49,7375.52497,49.48%,,,
s_parts=49,s_parts=7,7375525.058,7375.525058,,,,,,,,,7,49,7375.525058,49.48%,,,
s_parts=49,s_parts=6,7375526.461,7375.526461,,,,,,,,,6,49,7375.526461,49.48%,,,
s_parts=49,s_parts=5,7375546.718,7375.546718,,,,,,,,,5,49,7375.546718,49.48%,,,
s_parts=49,s_parts=4,7375806.308,7375.806308,,,,,,,,,4,49,7375.806308,49.48%,,,
s_parts=69,s_parts=0,7378064.537,7378.064537,,,,,,,,,0,69,7378.064537,49.47%,,,
s_parts=49,s_parts=3,7378703.601,7378.703601,,,,,,,,,3,49,7378.703601,49.46%,,,
s_parts=49,s_parts=2,7406138.453,7406.138453,,,,,,,,,2,49,7406.138453,49.27%,,,
s_parts=68,s_parts=0,7446401.437,7446.401437,,,,,,,,,0,68,7446.401437,49.00%,,,
s_parts=50,s_parts=1,7491932.177,7491.932177,,,,,,,,,1,50,7491.932177,48.69%,,,
s_parts=67,s_parts=0,7515461.467,7515.461467,,,,,,,,,0,67,7515.461467,48.52%,,,
s_parts=48,s_parts=10,7515838.562,7515.838562,,,,,,,,,10,48,7515.838562,48.52%,,,
s_parts=48,s_parts=9,7515838.562,7515.838562,,,,,,,,,9,48,7515.838562,48.52%,,,
s_parts=48,s_parts=8,7515838.566,7515.838566,,,,,,,,,8,48,7515.838566,48.52%,,,
s_parts=48,s_parts=7,7515838.64,7515.83864,,,,,,,,,7,48,7515.83864,48.52%,,,
s_parts=48,s_parts=6,7515839.851,7515.839851,,,,,,,,,6,48,7515.839851,48.52%,,,
s_parts=48,s_parts=5,7515857.646,7515.857646,,,,,,,,,5,48,7515.857646,48.52%,,,
s_parts=48,s_parts=4,7516090.031,7516.090031,,,,,,,,,4,48,7516.090031,48.52%,,,
s_parts=48,s_parts=3,7518733.438,7518.733438,,,,,,,,,3,48,7518.733438,48.50%,,,
s_parts=48,s_parts=2,7544248.101,7544.248101,,,,,,,,,2,48,7544.248101,48.33%,,,
s_parts=66,s_parts=0,7585250.518,7585.250518,,,,,,,,,0,66,7585.250518,48.05%,,,
s_parts=49,s_parts=1,7618552.967,7618.552967,,,,,,,,,1,49,7618.552967,47.82%,,,
s_parts=65,s_parts=0,7655775.058,7655.775058,,,,,,,,,0,65,7655.775058,47.56%,,,
s_parts=47,s_parts=10,7656153.928,7656.153928,,,,,,,,,10,47,7656.153928,47.56%,,,
s_parts=47,s_parts=9,7656153.928,7656.153928,,,,,,,,,9,47,7656.153928,47.56%,,,
s_parts=47,s_parts=8,7656153.932,7656.153932,,,,,,,,,8,47,7656.153932,47.56%,,,
s_parts=47,s_parts=7,7656153.994,7656.153994,,,,,,,,,7,47,7656.153994,47.56%,,,
s_parts=47,s_parts=6,7656155.035,7656.155035,,,,,,,,,6,47,7656.155035,47.56%,,,
s_parts=47,s_parts=5,7656170.624,7656.170624,,,,,,,,,5,47,7656.170624,47.56%,,,
s_parts=47,s_parts=4,7656378.15,7656.37815,,,,,,,,,4,47,7656.37815,47.56%,,,
s_parts=47,s_parts=3,7658784.976,7658.784976,,,,,,,,,3,47,7658.784976,47.54%,,,
s_parts=47,s_parts=2,7682474.447,7682.474447,,,,,,,,,2,47,7682.474447,47.38%,,,
s_parts=64,s_parts=0,7727041.994,7727.041994,,,,,,,,,0,64,7727.041994,47.08%,,,
s_parts=48,s_parts=1,7745627.593,7745.627593,,,,,,,,,1,48,7745.627593,46.95%,,,
s_parts=46,s_parts=10,7796471.063,7796.471063,,,,,,,,,10,46,7796.471063,46.60%,,,
s_parts=46,s_parts=9,7796471.063,7796.471063,,,,,,,,,9,46,7796.471063,46.60%,,,
s_parts=46,s_parts=8,7796471.066,7796.471066,,,,,,,,,8,46,7796.471066,46.60%,,,
s_parts=46,s_parts=7,7796471.119,7796.471119,,,,,,,,,7,46,7796.471119,46.60%,,,
s_parts=46,s_parts=6,7796472.01,7796.47201,,,,,,,,,6,46,7796.47201,46.60%,,,
s_parts=46,s_parts=5,7796485.628,7796.485628,,,,,,,,,5,46,7796.485628,46.60%,,,
s_parts=46,s_parts=4,7796670.485,7796.670485,,,,,,,,,4,46,7796.670485,46.60%,,,
s_parts=46,s_parts=3,7798857.226,7798.857226,,,,,,,,,3,46,7798.857226,46.58%,,,
s_parts=63,s_parts=0,7799058.569,7799.058569,,,,,,,,,0,63,7799.058569,46.58%,,,
s_parts=46,s_parts=2,7820814.009,7820.814009,,,,,,,,,2,46,7820.814009,46.43%,,,
s_parts=62,s_parts=0,7871832.29,7871.83229,,,,,,,,,0,62,7871.83229,46.08%,,,
s_parts=47,s_parts=1,7873151.618,7873.151618,,,,,,,,,1,47,7873.151618,46.07%,,,
s_parts=45,s_parts=10,7936789.967,7936.789967,,,,,,,,,10,45,7936.789967,45.64%,,,
s_parts=45,s_parts=9,7936789.967,7936.789967,,,,,,,,,9,45,7936.789967,45.64%,,,
s_parts=45,s_parts=8,7936789.969,7936.789969,,,,,,,,,8,45,7936.789969,45.64%,,,
s_parts=45,s_parts=7,7936790.013,7936.790013,,,,,,,,,7,45,7936.790013,45.64%,,,
s_parts=45,s_parts=6,7936790.775,7936.790775,,,,,,,,,6,45,7936.790775,45.64%,,,
s_parts=45,s_parts=5,7936802.634,7936.802634,,,,,,,,,5,45,7936.802634,45.64%,,,
s_parts=45,s_parts=4,7936966.865,7936.966865,,,,,,,,,4,45,7936.966865,45.64%,,,
s_parts=45,s_parts=3,7938949.222,7938.949222,,,,,,,,,3,45,7938.949222,45.62%,,,
s_parts=61,s_parts=0,7945370.865,7945.370865,,,,,,,,,0,61,7945.370865,45.58%,,,
s_parts=45,s_parts=2,7959263.319,7959.263319,,,,,,,,,2,45,7959.263319,45.48%,,,
s_parts=46,s_parts=1,8001120.462,8001.120462,,,,,,,,,1,46,8001.120462,45.20%,,,
s_parts=60,s_parts=0,8019682.171,8019.682171,,,,,,,,,0,60,8019.682171,45.07%,,,
s_parts=44,s_parts=10,8077110.64,8077.11064,,,,,,,,,10,44,8077.11064,44.68%,,,
s_parts=44,s_parts=9,8077110.64,8077.11064,,,,,,,,,9,44,8077.11064,44.68%,,,
s_parts=44,s_parts=8,8077110.642,8077.110642,,,,,,,,,8,44,8077.110642,44.68%,,,
s_parts=44,s_parts=7,8077110.678,8077.110678,,,,,,,,,7,44,8077.110678,44.68%,,,
s_parts=44,s_parts=6,8077111.326,8077.111326,,,,,,,,,6,44,8077.111326,44.68%,,,
s_parts=44,s_parts=5,8077121.621,8077.121621,,,,,,,,,5,44,8077.121621,44.68%,,,
s_parts=44,s_parts=4,8077267.126,8077.267126,,,,,,,,,4,44,8077.267126,44.68%,,,
s_parts=44,s_parts=3,8079060.027,8079.060027,,,,,,,,,3,44,8079.060027,44.66%,,,
s_parts=59,s_parts=0,8094774.227,8094.774227,,,,,,,,,0,59,8094.774227,44.56%,,,
s_parts=44,s_parts=2,8097818.921,8097.818921,,,,,,,,,2,44,8097.818921,44.54%,,,
s_parts=45,s_parts=1,8129529.398,8129.529398,,,,,,,,,1,45,8129.529398,44.32%,,,
s_parts=58,s_parts=0,8170655.169,8170.655169,,,,,,,,,0,58,8170.655169,44.04%,,,
s_parts=43,s_parts=10,8217433.081,8217.433081,,,,,,,,,10,43,8217.433081,43.72%,,,
s_parts=43,s_parts=9,8217433.081,8217.433081,,,,,,,,,9,43,8217.433081,43.72%,,,
s_parts=43,s_parts=8,8217433.083,8217.433083,,,,,,,,,8,43,8217.433083,43.72%,,,
s_parts=43,s_parts=7,8217433.113,8217.433113,,,,,,,,,7,43,8217.433113,43.72%,,,
s_parts=43,s_parts=6,8217433.662,8217.433662,,,,,,,,,6,43,8217.433662,43.72%,,,
s_parts=43,s_parts=5,8217442.57,8217.44257,,,,,,,,,5,43,8217.44257,43.72%,,,
s_parts=43,s_parts=4,8217571.114,8217.571114,,,,,,,,,4,43,8217.571114,43.72%,,,
s_parts=43,s_parts=3,8219188.73,8219.18873,,,,,,,,,3,43,8219.18873,43.70%,,,
s_parts=43,s_parts=2,8236477.374,8236.477374,,,,,,,,,2,43,8236.477374,43.59%,,,
s_parts=57,s_parts=0,8247333.246,8247.333246,,,,,,,,,0,57,8247.333246,43.51%,,,
s_parts=44,s_parts=1,8258373.553,8258.373553,,,,,,,,,1,44,8258.373553,43.44%,,,
s_parts=56,s_parts=0,8324816.808,8324.816808,,,,,,,,,0,56,8324.816808,42.98%,,,
s_parts=42,s_parts=10,8357757.292,8357.757292,,,,,,,,,10,42,8357.757292,42.76%,,,
s_parts=42,s_parts=9,8357757.292,8357.757292,,,,,,,,,9,42,8357.757292,42.76%,,,
s_parts=42,s_parts=8,8357757.293,8357.757293,,,,,,,,,8,42,8357.757293,42.76%,,,
s_parts=42,s_parts=7,8357757.318,8357.757318,,,,,,,,,7,42,8357.757318,42.76%,,,
s_parts=42,s_parts=6,8357757.782,8357.757782,,,,,,,,,6,42,8357.757782,42.76%,,,
s_parts=42,s_parts=5,8357765.462,8357.765462,,,,,,,,,5,42,8357.765462,42.76%,,,
s_parts=42,s_parts=4,8357878.682,8357.878682,,,,,,,,,4,42,8357.878682,42.75%,,,
s_parts=42,s_parts=3,8359334.445,8359.334445,,,,,,,,,3,42,8359.334445,42.74%,,,
s_parts=42,s_parts=2,8375235.255,8375.235255,,,,,,,,,2,42,8375.235255,42.64%,,,
s_parts=43,s_parts=1,8387647.9,8387.6479,,,,,,,,,1,43,8387.6479,42.55%,,,
s_parts=55,s_parts=0,8403114.301,8403.114301,,,,,,,,,0,55,8403.114301,42.44%,,,
s_parts=54,s_parts=0,8482234.268,8482.234268,,,,,,,,,0,54,8482.234268,41.90%,,,
s_parts=41,s_parts=10,8498083.271,8498.083271,,,,,,,,,10,41,8498.083271,41.79%,,,
s_parts=41,s_parts=9,8498083.271,8498.083271,,,,,,,,,9,41,8498.083271,41.79%,,,
s_parts=41,s_parts=8,8498083.272,8498.083272,,,,,,,,,8,41,8498.083272,41.79%,,,
s_parts=41,s_parts=7,8498083.293,8498.083293,,,,,,,,,7,41,8498.083293,41.79%,,,
s_parts=41,s_parts=6,8498083.683,8498.083683,,,,,,,,,6,41,8498.083683,41.79%,,,
s_parts=41,s_parts=5,8498090.281,8498.090281,,,,,,,,,5,41,8498.090281,41.79%,,,
s_parts=41,s_parts=4,8498189.69,8498.18969,,,,,,,,,4,41,8498.18969,41.79%,,,
s_parts=41,s_parts=3,8499496.316,8499.496316,,,,,,,,,3,41,8499.496316,41.78%,,,
s_parts=41,s_parts=2,8514089.159,8514.089159,,,,,,,,,2,41,8514.089159,41.68%,,,
s_parts=42,s_parts=1,8517347.261,8517.347261,,,,,,,,,1,42,8517.347261,41.66%,,,
s_parts=53,s_parts=0,8562185.343,8562.185343,,,,,,,,,0,53,8562.185343,41.35%,,,
s_parts=40,s_parts=10,8638411.019,8638.411019,,,,,,,,,10,40,8638.411019,40.83%,,,
s_parts=40,s_parts=9,8638411.019,8638.411019,,,,,,,,,9,40,8638.411019,40.83%,,,
s_parts=40,s_parts=8,8638411.02,8638.41102,,,,,,,,,8,40,8638.41102,40.83%,,,
s_parts=40,s_parts=7,8638411.037,8638.411037,,,,,,,,,7,40,8638.411037,40.83%,,,
s_parts=40,s_parts=6,8638411.363,8638.411363,,,,,,,,,6,40,8638.411363,40.83%,,,
s_parts=40,s_parts=5,8638417.011,8638.417011,,,,,,,,,5,40,8638.417011,40.83%,,,
s_parts=40,s_parts=4,8638504.007,8638.504007,,,,,,,,,4,40,8638.504007,40.83%,,,
s_parts=40,s_parts=3,8639673.509,8639.673509,,,,,,,,,3,40,8639.673509,40.82%,,,
s_parts=52,s_parts=0,8642976.254,8642.976254,,,,,,,,,0,52,8642.976254,40.80%,,,
s_parts=41,s_parts=1,8647466.3,8647.4663,,,,,,,,,1,41,8647.4663,40.77%,,,
s_parts=40,s_parts=2,8653035.702,8653.035702,,,,,,,,,2,40,8653.035702,40.73%,,,
s_parts=51,s_parts=0,8724615.82,8724.61582,,,,,,,,,0,51,8724.61582,40.24%,,,
s_parts=40,s_parts=1,8777999.523,8777.999523,,,,,,,,,1,40,8777.999523,39.88%,,,
s_parts=39,s_parts=10,8778740.536,8778.740536,,,,,,,,,10,39,8778.740536,39.87%,,,
s_parts=39,s_parts=9,8778740.536,8778.740536,,,,,,,,,9,39,8778.740536,39.87%,,,
s_parts=39,s_parts=8,8778740.537,8778.740537,,,,,,,,,8,39,8778.740537,39.87%,,,
s_parts=39,s_parts=7,8778740.551,8778.740551,,,,,,,,,7,39,8778.740551,39.87%,,,
s_parts=39,s_parts=6,8778740.823,8778.740823,,,,,,,,,6,39,8778.740823,39.87%,,,
s_parts=39,s_parts=5,8778745.638,8778.745638,,,,,,,,,5,39,8778.745638,39.87%,,,
s_parts=39,s_parts=4,8778821.508,8778.821508,,,,,,,,,4,39,8778.821508,39.87%,,,
s_parts=39,s_parts=3,8779865.221,8779.865221,,,,,,,,,3,39,8779.865221,39.86%,,,
s_parts=39,s_parts=2,8792071.521,8792.071521,,,,,,,,,2,39,8792.071521,39.78%,,,
s_parts=50,s_parts=0,8807112.957,8807.112957,,,,,,,,,0,50,8807.112957,39.68%,,,
s_parts=49,s_parts=0,8890476.67,8890.47667,,,,,,,,,0,49,8890.47667,39.11%,,,
s_parts=39,s_parts=1,8908941.275,8908.941275,,,,,,,,,1,39,8908.941275,38.98%,,,
s_parts=38,s_parts=10,8919071.822,8919.071822,,,,,,,,,10,38,8919.071822,38.91%,,,
s_parts=38,s_parts=9,8919071.822,8919.071822,,,,,,,,,9,38,8919.071822,38.91%,,,
s_parts=38,s_parts=8,8919071.823,8919.071823,,,,,,,,,8,38,8919.071823,38.91%,,,
s_parts=38,s_parts=7,8919071.834,8919.071834,,,,,,,,,7,38,8919.071834,38.91%,,,
s_parts=38,s_parts=6,8919072.06,8919.07206,,,,,,,,,6,38,8919.07206,38.91%,,,
s_parts=38,s_parts=5,8919076.148,8919.076148,,,,,,,,,5,38,8919.076148,38.91%,,,
s_parts=38,s_parts=4,8919142.075,8919.142075,,,,,,,,,4,38,8919.142075,38.91%,,,
s_parts=38,s_parts=3,8920070.673,8920.070673,,,,,,,,,3,38,8920.070673,38.90%,,,
s_parts=38,s_parts=2,8931193.279,8931.193279,,,,,,,,,2,38,8931.193279,38.83%,,,
s_parts=48,s_parts=0,8974716.064,8974.716064,,,,,,,,,0,48,8974.716064,38.53%,,,
s_parts=38,s_parts=1,9040285.734,9040.285734,,,,,,,,,1,38,9040.285734,38.08%,,,
s_parts=37,s_parts=10,9059404.877,9059.404877,,,,,,,,,10,37,9059.404877,37.95%,,,
s_parts=37,s_parts=9,9059404.878,9059.404878,,,,,,,,,9,37,9059.404878,37.95%,,,
s_parts=37,s_parts=8,9059404.878,9059.404878,,,,,,,,,8,37,9059.404878,37.95%,,,
s_parts=37,s_parts=7,9059404.887,9059.404887,,,,,,,,,7,37,9059.404887,37.95%,,,
s_parts=37,s_parts=6,9059405.073,9059.405073,,,,,,,,,6,37,9059.405073,37.95%,,,
s_parts=37,s_parts=5,9059408.528,9059.408528,,,,,,,,,5,37,9059.408528,37.95%,,,
s_parts=37,s_parts=4,9059465.599,9059.465599,,,,,,,,,4,37,9059.465599,37.95%,,,
s_parts=47,s_parts=0,9059840.336,9059.840336,,,,,,,,,0,47,9059.840336,37.95%,,,
s_parts=37,s_parts=3,9060289.114,9060.289114,,,,,,,,,3,37,9060.289114,37.94%,,,
s_parts=37,s_parts=2,9070397.664,9070.397664,,,,,,,,,2,37,9070.397664,37.87%,,,
s_parts=46,s_parts=0,9145858.782,9145.858782,,,,,,,,,0,46,9145.858782,37.36%,,,
s_parts=37,s_parts=1,9172026.913,9172.026913,,,,,,,,,1,37,9172.026913,37.18%,,,
s_parts=36,s_parts=10,9199739.702,9199.739702,,,,,,,,,10,36,9199.739702,36.99%,,,
s_parts=36,s_parts=9,9199739.702,9199.739702,,,,,,,,,9,36,9199.739702,36.99%,,,
s_parts=36,s_parts=8,9199739.702,9199.739702,,,,,,,,,8,36,9199.739702,36.99%,,,
s_parts=36,s_parts=7,9199739.709,9199.739709,,,,,,,,,7,36,9199.739709,36.99%,,,
s_parts=36,s_parts=6,9199739.862,9199.739862,,,,,,,,,6,36,9199.739862,36.99%,,,
s_parts=36,s_parts=5,9199742.769,9199.742769,,,,,,,,,5,36,9199.742769,36.99%,,,
s_parts=36,s_parts=4,9199791.974,9199.791974,,,,,,,,,4,36,9199.791974,36.99%,,,
s_parts=36,s_parts=3,9200519.82,9200.51982,,,,,,,,,3,36,9200.51982,36.98%,,,
s_parts=36,s_parts=2,9209681.393,9209.681393,,,,,,,,,2,36,9209.681393,36.92%,,,
s_parts=45,s_parts=0,9232780.793,9232.780793,,,,,,,,,0,45,9232.780793,36.76%,,,
s_parts=36,s_parts=1,9304158.654,9304.158654,,,,,,,,,1,36,9304.158654,36.27%,,,
s_parts=44,s_parts=0,9320615.862,9320.615862,,,,,,,,,0,44,9320.615862,36.16%,,,
s_parts=35,s_parts=10,9340076.295,9340.076295,,,,,,,,,10,35,9340.076295,36.03%,,,
s_parts=35,s_parts=9,9340076.295,9340.076295,,,,,,,,,9,35,9340.076295,36.03%,,,
s_parts=35,s_parts=8,9340076.295,9340.076295,,,,,,,,,8,35,9340.076295,36.03%,,,
s_parts=35,s_parts=7,9340076.301,9340.076301,,,,,,,,,7,35,9340.076301,36.03%,,,
s_parts=35,s_parts=6,9340076.426,9340.076426,,,,,,,,,6,35,9340.076426,36.03%,,,
s_parts=35,s_parts=5,9340078.86,9340.07886,,,,,,,,,5,35,9340.07886,36.03%,,,
s_parts=35,s_parts=4,9340121.104,9340.121104,,,,,,,,,4,35,9340.121104,36.03%,,,
s_parts=35,s_parts=3,9340762.093,9340.762093,,,,,,,,,3,35,9340.762093,36.02%,,,
s_parts=35,s_parts=2,9349041.215,9349.041215,,,,,,,,,2,35,9349.041215,35.97%,,,
s_parts=43,s_parts=0,9409373.579,9409.373579,,,,,,,,,0,43,9409.373579,35.55%,,,
s_parts=35,s_parts=1,9436674.625,9436.674625,,,,,,,,,1,35,9436.674625,35.37%,,,
s_parts=34,s_parts=10,9480414.657,9480.414657,,,,,,,,,10,34,9480.414657,35.07%,,,
s_parts=34,s_parts=9,9480414.657,9480.414657,,,,,,,,,9,34,9480.414657,35.07%,,,
s_parts=34,s_parts=8,9480414.657,9480.414657,,,,,,,,,8,34,9480.414657,35.07%,,,
s_parts=34,s_parts=7,9480414.661,9480.414661,,,,,,,,,7,34,9480.414661,35.07%,,,
s_parts=34,s_parts=6,9480414.763,9480.414763,,,,,,,,,6,34,9480.414763,35.07%,,,
s_parts=34,s_parts=5,9480416.791,9480.416791,,,,,,,,,5,34,9480.416791,35.07%,,,
s_parts=34,s_parts=4,9480452.898,9480.452898,,,,,,,,,4,34,9480.452898,35.07%,,,
s_parts=34,s_parts=3,9481015.261,9481.015261,,,,,,,,,3,34,9481.015261,35.06%,,,
s_parts=34,s_parts=2,9488473.908,9488.473908,,,,,,,,,2,34,9488.473908,35.01%,,,
s_parts=42,s_parts=0,9499063.636,9499.063636,,,,,,,,,0,42,9499.063636,34.94%,,,
s_parts=34,s_parts=1,9569568.319,9569.568319,,,,,,,,,1,34,9569.568319,34.46%,,,
s_parts=41,s_parts=0,9589695.827,9589.695827,,,,,,,,,0,41,9589.695827,34.32%,,,
s_parts=33,s_parts=10,9620754.788,9620.754788,,,,,,,,,10,33,9620.754788,34.10%,,,
s_parts=33,s_parts=9,9620754.788,9620.754788,,,,,,,,,9,33,9620.754788,34.10%,,,
s_parts=33,s_parts=8,9620754.788,9620.754788,,,,,,,,,8,33,9620.754788,34.10%,,,
s_parts=33,s_parts=7,9620754.792,9620.754792,,,,,,,,,7,33,9620.754792,34.10%,,,
s_parts=33,s_parts=6,9620754.874,9620.754874,,,,,,,,,6,33,9620.754874,34.10%,,,
s_parts=33,s_parts=5,9620756.554,9620.756554,,,,,,,,,5,33,9620.756554,34.10%,,,
s_parts=33,s_parts=4,9620787.27,9620.78727,,,,,,,,,4,33,9620.78727,34.10%,,,
s_parts=33,s_parts=3,9621278.682,9621.278682,,,,,,,,,3,33,9621.278682,34.10%,,,
s_parts=33,s_parts=2,9627976.287,9627.976287,,,,,,,,,2,33,9627.976287,34.05%,,,
s_parts=40,s_parts=0,9681280.048,9681.280048,,,,,,,,,0,40,9681.280048,33.69%,,,
s_parts=33,s_parts=1,9702833.049,9702.833049,,,,,,,,,1,33,9702.833049,33.54%,,,
s_parts=32,s_parts=10,9761096.688,9761.096688,,,,,,,,,10,32,9761.096688,33.14%,,,
s_parts=32,s_parts=9,9761096.688,9761.096688,,,,,,,,,9,32,9761.096688,33.14%,,,
s_parts=32,s_parts=8,9761096.688,9761.096688,,,,,,,,,8,32,9761.096688,33.14%,,,
s_parts=32,s_parts=7,9761096.691,9761.096691,,,,,,,,,7,32,9761.096691,33.14%,,,
s_parts=32,s_parts=6,9761096.757,9761.096757,,,,,,,,,6,32,9761.096757,33.14%,,,
s_parts=32,s_parts=5,9761098.141,9761.098141,,,,,,,,,5,32,9761.098141,33.14%,,,
s_parts=32,s_parts=4,9761124.141,9761.124141,,,,,,,,,4,32,9761.124141,33.14%,,,
s_parts=32,s_parts=3,9761551.736,9761.551736,,,,,,,,,3,32,9761.551736,33.14%,,,
s_parts=32,s_parts=2,9767545.204,9767.545204,,,,,,,,,2,32,9767.545204,33.10%,,,
s_parts=39,s_parts=0,9773826.3,9773.8263,,,,,,,,,0,39,9773.8263,33.06%,,,
s_parts=32,s_parts=1,9836461.947,9836.461947,,,,,,,,,1,32,9836.461947,32.63%,,,
s_parts=38,s_parts=0,9867344.688,9867.344688,,,,,,,,,0,38,9867.344688,32.42%,,,
s_parts=31,s_parts=10,9901440.357,9901.440357,,,,,,,,,10,31,9901.440357,32.18%,,,
s_parts=31,s_parts=9,9901440.357,9901.440357,,,,,,,,,9,31,9901.440357,32.18%,,,
s_parts=31,s_parts=8,9901440.357,9901.440357,,,,,,,,,8,31,9901.440357,32.18%,,,
s_parts=31,s_parts=7,9901440.36,9901.44036,,,,,,,,,7,31,9901.44036,32.18%,,,
s_parts=31,s_parts=6,9901440.412,9901.440412,,,,,,,,,6,31,9901.440412,32.18%,,,
s_parts=31,s_parts=5,9901441.545,9901.441545,,,,,,,,,5,31,9901.441545,32.18%,,,
s_parts=31,s_parts=4,9901463.438,9901.463438,,,,,,,,,4,31,9901.463438,32.18%,,,
s_parts=31,s_parts=3,9901833.833,9901.833833,,,,,,,,,3,31,9901.833833,32.18%,,,
s_parts=31,s_parts=2,9907177.551,9907.177551,,,,,,,,,2,31,9907.177551,32.14%,,,
s_parts=37,s_parts=0,9961845.424,9961.845424,,,,,,,,,0,37,9961.845424,31.77%,,,
s_parts=31,s_parts=1,9970447.959,9970.447959,,,,,,,,,1,31,9970.447959,31.71%,,,
s_parts=30,s_parts=10,1.00E+07,10041.7858,,,,,,,,,10,30,10041.7858,31.22%,,,
s_parts=30,s_parts=9,1.00E+07,10041.7858,,,,,,,,,9,30,10041.7858,31.22%,,,
s_parts=30,s_parts=8,1.00E+07,10041.7858,,,,,,,,,8,30,10041.7858,31.22%,,,
s_parts=30,s_parts=7,1.00E+07,10041.7858,,,,,,,,,7,30,10041.7858,31.22%,,,
s_parts=30,s_parts=6,1.00E+07,10041.78584,,,,,,,,,6,30,10041.78584,31.22%,,,
s_parts=30,s_parts=5,1.00E+07,10041.78676,,,,,,,,,5,30,10041.78676,31.22%,,,
s_parts=30,s_parts=4,1.00E+07,10041.80509,,,,,,,,,4,30,10041.80509,31.22%,,,
s_parts=30,s_parts=3,1.00E+07,10042.12441,,,,,,,,,3,30,10042.12441,31.22%,,,
s_parts=30,s_parts=2,1.00E+07,10046.87026,,,,,,,,,2,30,10046.87026,31.19%,,,
